,created_at,name,screen_name,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,text,tweets_ago
962,Sat Jun 09 08:50:10 +0000 2018,The New York Times,nytimes,-0.4215,0.286,0.714,0.0,How I Used Art to Get Through Trauma https://t.co/7N5fzAxLoe,62
963,Sat Jun 09 08:42:33 +0000 2018,The New York Times,nytimes,0.0,0.0,1.0,0.0,"The NYT review of ""Ocean's 8"" https://t.co/flFaRzpyzr",63
964,Sat Jun 09 08:26:14 +0000 2018,The New York Times,nytimes,0.5106,0.0,0.752,0.248,She’s photographed Broadway for years. Now Broadway is honoring her. https://t.co/eI7sfheNWI,64
965,Sat Jun 09 08:09:03 +0000 2018,The New York Times,nytimes,-0.7579,0.303,0.622,0.075,The killing in Germany comes on top of a deepening scandal and calls for a full-blown parliamentary investigation o… https://t.co/0p5qfKyP2V,65
966,Sat Jun 09 07:42:08 +0000 2018,The New York Times,nytimes,-0.6249,0.17,0.83,0.0,"RT @nytimesworld: More than 140 miles away and three decades after the Chernobyl disaster, some cows still make radioactive milk https://t.…",66
967,Sat Jun 09 07:25:53 +0000 2018,The New York Times,nytimes,0.8097,0.0,0.706,0.294,RT @nytopinion: This weekend we are sharing some pieces on music. Think of it as a little inspiration to appreciate the soundtrack of your…,67
968,Sat Jun 09 07:09:23 +0000 2018,The New York Times,nytimes,0.0,0.0,1.0,0.0,"RT @nytimesbusiness: HBO is making a pilot for one of the five ""Game of Thrones"" prequels it has in development https://t.co/EMeqQvEdHQ",68
969,Sat Jun 09 06:52:51 +0000 2018,The New York Times,nytimes,-0.25,0.232,0.595,0.173,"Taliban Announce Brief Cease-Fire, Offering Afghans Hope for Lull in War https://t.co/IlMkkFHSCM",69
970,Sat Jun 09 06:41:20 +0000 2018,The New York Times,nytimes,0.7184,0.077,0.662,0.261,"RT @NYTMetro: Underneath the umbrella: a fascinating photo portfolio of the lifeguards of Jones Beach, in all their stoic, bored, heroic gl…",70
971,Sat Jun 09 06:24:54 +0000 2018,The New York Times,nytimes,0.0,0.0,1.0,0.0,"China’s ZTE— a little-known electronics maker— became an unlikely political football, then an even unlikelier objec… https://t.co/APxvWFepXB",71
972,Sat Jun 09 06:06:12 +0000 2018,The New York Times,nytimes,0.357,0.0,0.879,0.121,"Andrew Rannells: ""I didn't feel jealous; I felt driven. I wanted to be one of those people on the Tonys."" https://t.co/i3LX0WgQBb",72
973,Sat Jun 09 05:50:04 +0000 2018,The New York Times,nytimes,0.5859,0.0,0.743,0.257,Here's who we think will win the Tonys (and who should) https://t.co/ZlqqPQRtvt,73
974,Sat Jun 09 05:35:00 +0000 2018,The New York Times,nytimes,0.2732,0.168,0.584,0.248,Justice Dept. Requests Delay if DACA Injunction Is Issued https://t.co/HB7h98gENy,74
975,Sat Jun 09 05:32:30 +0000 2018,The New York Times,nytimes,0.0,0.0,1.0,0.0,"RT @nytpolitics: The president said that Melania Trump “wanted to go” with him to the Group of 7 summit meeting in Quebec, but was staying…",75
976,Sat Jun 09 05:00:08 +0000 2018,The New York Times,nytimes,-0.2023,0.163,0.708,0.129,"50 years after his death, friends, aides and journalists recall Robert F. Kennedy's last campaign in California, hi… https://t.co/bAveWEnYW5",76
977,Sat Jun 09 04:45:03 +0000 2018,The New York Times,nytimes,-0.34,0.107,0.893,0.0,"In Canada, many observers were calling it the ""G-6 plus 1"" — with President Trump being cast as the irrational, ira… https://t.co/AUbzhnVmGY",77
978,Sat Jun 09 04:30:05 +0000 2018,The New York Times,nytimes,-0.0387,0.052,0.948,0.0,"RT @kenvogel: MANAFORT paid KONSTANTIN KILIMNIK $531k in 2013 &amp; 2014, according to lobbying records, but that covers only a fraction of the…",78
979,Sat Jun 09 04:15:04 +0000 2018,The New York Times,nytimes,-0.5574,0.322,0.53,0.148,What should you do when a loved one is severely depressed? Don’t underestimate the power of showing up. https://t.co/yqRyXmSWiM,79
980,Sat Jun 09 04:06:01 +0000 2018,The New York Times,nytimes,0.1027,0.12,0.741,0.139,"""This should be a grave concern to anyone who cares about an informed citizenry,"" said Eileen Murphy, a spokeswoman… https://t.co/iwMg5Ng7tl",80
981,Sat Jun 09 04:01:40 +0000 2018,The New York Times,nytimes,0.2263,0.0,0.905,0.095,RT @NYTSports: Kevin Durant has been named the MVP of the NBA finals for the second straight year. https://t.co/xSARJQ5MlN,81
982,Sat Jun 09 03:54:22 +0000 2018,The New York Times,nytimes,0.0,0.0,1.0,0.0,The U.S. just beat out China to develop the world’s fastest supercomputer. You’d need 6.3 billion years to match wh… https://t.co/DMGoDUacwv,82
983,Sat Jun 09 03:40:03 +0000 2018,The New York Times,nytimes,-0.1027,0.065,0.935,0.0,"RT @SopanDeb: **NEW**: In a lengthy (and remarkable) interview with Kyrie Irving, he repeatedly questioned whether the Earth is flat or rou…",83
984,Sat Jun 09 03:29:11 +0000 2018,The New York Times,nytimes,0.5719,0.0,0.837,0.163,"Breaking News: The Golden State Warriors have won their third N.B.A. title in four years, sweeping LeBron James and… https://t.co/jbvTIZsZrD",84
985,Sat Jun 09 03:26:27 +0000 2018,The New York Times,nytimes,0.3182,0.13,0.648,0.223,"At a moment of tumult over trade and nuclear security, President Trump is making friends with America’s enemies and… https://t.co/JtgvrhRvJ6",85
986,Sat Jun 09 02:55:05 +0000 2018,The New York Times,nytimes,0.7906,0.045,0.682,0.273,"Discover an ""irony free zone where everything is beautiful and nothing hurts.""

What to watch, what to read and wha… https://t.co/gMtAyyRjDD",86
987,Sat Jun 09 02:36:05 +0000 2018,The New York Times,nytimes,0.0,0.0,1.0,0.0,President Trump suggested the Group of 7 nations reinstate Russia 4 years after it was cast out for annexing Crimea https://t.co/ZQQDfGp5GN,87
988,Sat Jun 09 02:24:01 +0000 2018,The New York Times,nytimes,0.0,0.0,1.0,0.0,"RT @nytopinion: Anthony Bourdain exhorted us to open our eyes -- and our guts -- to the wondrous smorgasbord of life, and to savor every la…",88
989,Sat Jun 09 02:08:01 +0000 2018,The New York Times,nytimes,0.296,0.061,0.826,0.113,"Modern Love: ""I had found a strange liberation in submitting to Dan, but it was only a first step. I wanted the dom… https://t.co/WHIRIHGpqQ",89
990,Sat Jun 09 01:56:23 +0000 2018,The New York Times,nytimes,0.0,0.0,1.0,0.0,"During this season’s playoffs, LeBron James has accounted for nearly a third of the box-score statistics for the Ca… https://t.co/bugUyF7TK4",90
991,Sat Jun 09 01:53:49 +0000 2018,The New York Times,nytimes,0.0,0.098,0.804,0.098,No one in the NBA has come close to LeBron James's share of a team’s production for over 40 years https://t.co/YqE8zZiiWg,91
992,Sat Jun 09 01:49:04 +0000 2018,The New York Times,nytimes,0.0772,0.0,0.929,0.071,Kyrie Irving Doesn’t Know if the Earth Is Round or Flat. He Does Want to Discuss It. https://t.co/1ET48Grban,92
